x,y,z,score,score_d
122563,12792,0,153,5334770
122513,12878.4,0,153,5319480
122462,12964.8,0,153,5304180
122412,13051.3,0,153,5288880
122362,13137.7,0,153,5273590
122312,13224.1,0,153,5258290
122261,13310.6,0,153,5242990
122211,13397,0,153,5227700
122161,13483.4,0,153,5212400
122111,13569.9,0,153,5197100
122060,13656.3,0,153,5181810
122010,13742.7,0,153,5166510
121960,13829.2,0,153,5151210
121910,13915.6,0,153,5135920
121859,14002,0,153,5120620
121809,14088.4,0,153,5105320
121759,14174.9,0,153,5090030
121709,14261.3,0,153,5074730
121658,14347.7,0,153,5059430
121608,14434.2,0,153,5044140
121558,14520.6,0,153,5028840
121507,14607,0,153,5013540
121457,14693.5,0,153,4998250
121407,14779.9,0,153,4982950
121357,14866.3,0,153,4967650
121306,14952.8,0,153,4952360
121256,15039.2,0,153,4937060
121206,15125.6,0,153,4921760
121156,15212.1,0,153,4906470
121105,15298.5,0,153,4891170
121055,15384.9,0,153,4875870
121005,15471.4,0,153,4860580
120955,15557.8,0,153,4845280
120904,15644.2,0,153,4829980
120854,15730.7,0,153,4814690
120804,15817.1,0,153,4799390
120754,15903.5,0,153,4784090
120703,15990,0,153,4768800
120653,16076.4,0,153,4753500
120603,16162.8,0,153,4738200
120553,16249.3,0,153,4722910
120502,16335.7,0,153,4707610
120452,16422.1,0,153,4692310
120402,16508.5,0,153,4677020
120352,16595,0,153,4661720
120301,16681.4,0,153,4646420
120251,16767.8,0,153,4631130
120201,16854.3,0,153,4615830
120151,16940.7,0,153,4600530
120100,17027.1,0,153,4585240
120050,17113.6,0,153,4569940
120000,17200,0,153,4554640
119950,17286.4,0,153,4539340
119899,17372.9,0,153,4524050
119849,17459.3,0,153,4508750
119799,17545.7,0,153,4493450
119749,17632.2,0,153,4478160
119698,17718.6,0,153,4462860
119648,17805,0,153,4447560
119598,17891.5,0,153,4432270
119548,17977.9,0,153,4416970
119497,18064.3,0,153,4401670
119447,18150.8,0,153,4386380
119397,18237.2,0,153,4371080
119347,18323.6,0,153,4355780
119296,18410.1,0,153,4340490
119246,18496.5,0,153,4325190
119196,18582.9,0,153,4309890
119146,18669.4,0,153,4294600
119095,18755.8,0,153,4279300
119045,18842.2,0,153,4264000
118995,18928.7,0,153,4248710
118945,19015.1,0,153,4233410
118894,19101.5,0,153,4218110
118844,19187.9,0,153,4202820
118794,19274.4,0,153,4187520
118744,19360.8,0,153,4172220
118693,19447.2,0,153,4156930
118643,19533.7,0,153,4141630
118593,19620.1,0,153,4126330
118543,19706.5,0,153,4111040
118492,19793,0,153,4095740
118442,19879.4,0,153,4080440
118392,19965.8,0,153,4065150
118342,20052.3,0,153,4049850
118291,20138.7,0,153,4034550
118241,20225.1,0,153,4019260
118191,20311.6,0,153,4003960
118141,20398,0,153,3988660
118090,20484.4,0,153,3973370
118040,20570.9,0,153,3958070
117990,20657.3,0,153,3942770
117940,20743.7,0,153,3927480
117889,20830.2,0,153,3912180
117839,20916.6,0,153,3896880
117789,21003,0,153,3881590
117739,21089.5,0,153,3866290
117688,21175.9,0,153,3850990
117638,21262.3,0,153,3835700
117588,21348.8,0,153,3820400
117538,21435.2,0,153,3805100
117487,21521.6,0,153,3789810
117437,21608,0,153,3774510
117387,21694.5,0,153,3759210
117337,21780.9,0,153,3743920
117286,21867.3,0,153,3728620
117236,21953.8,0,153,3713320
117186,22040.2,0,153,3698030
117136,22126.6,0,153,3682730
117085,22213.1,0,153,3667430
117035,22299.5,0,153,3652140
116985,22385.9,0,153,3636840
116935,22472.4,0,153,3621540
116884,22558.8,0,153,3606250
116834,22645.2,0,153,3590950
116784,22731.7,0,153,3575650
116734,22818.1,0,153,3560350
116683,22904.5,0,153,3545060
116633,22991,0,153,3529760
116583,23077.4,0,153,3514460
116533,23163.8,0,153,3499170
116482,23250.3,0,153,3483870
116432,23336.7,0,153,3468570
116382,23423.1,0,153,3453280
116332,23509.6,0,153,3437980
116281,23596,0,153,3422680
116231,23682.4,0,153,3407390
116181,23768.9,0,153,3392090
116131,23855.3,0,153,3376790
116080,23941.7,0,153,3361500
116030,24028.1,0,153,3346200
115980,24114.6,0,153,3330900
115930,24201,0,153,3315610
115879,24287.4,0,153,3300310
115829,24373.9,0,153,3285010
115779,24460.3,0,153,3269720
115729,24546.7,0,153,3254420
115678,24633.2,0,153,3239120
115628,24719.6,0,153,3223830
115578,24806,0,153,3208530
115528,24892.5,0,153,3193230
115477,24978.9,0,153,3177940
115427,25065.3,0,153,3162640
115377,25151.8,0,153,3147340
115327,25238.2,0,153,3132050
115276,25324.6,0,153,3116750
115226,25411.1,0,153,3101450
115176,25497.5,0,153,3086160
115126,25583.9,0,153,3070860
115075,25670.4,0,153,3055560
115025,25756.8,0,153,3040270
114975,25843.2,0,153,3024970
114925,25929.7,0,153,3009670
114874,26016.1,0,153,2994380
114824,26102.5,0,153,2979080
114774,26189,0,153,2963780
114724,26275.4,0,153,2948490
114673,26361.8,0,153,2933190
114623,26448.3,0,153,2917890
114573,26534.7,0,153,2902600
114523,26621.1,0,153,2887300
114472,26707.5,0,153,2872000
114422,26794,0,153,2856710
114372,26880.4,0,153,2841410
114322,26966.8,0,153,2826110
114271,27053.3,0,153,2810820
114221,27139.7,0,153,2795520
114171,27226.1,0,153,2780220
114121,27312.6,0,153,2764930
114070,27399,0,153,2749630
114020,27485.4,0,153,2734330
113970,27571.9,0,153,2719040
113920,27658.3,0,153,2703740
113869,27744.7,0,153,2688440
113819,27831.2,0,153,2673150
113769,27917.6,0,153,2657850
113719,28004,0,153,2642550
113668,28090.5,0,153,2627260
113618,28176.9,0,153,2611960
113568,28263.3,0,153,2596660
113518,28349.8,0,153,2581370
113467,28436.2,0,153,2566070
113417,28522.6,0,153,2550770
113367,28609.1,0,153,2535480
113316,28695.5,0,153,2520180
113266,28781.9,0,153,2504880
113216,28868.4,0,153,2489590
113166,28954.8,0,153,2474290
113115,29041.2,0,153,2458990
113065,29127.6,0,153,2443700
113015,29214.1,0,153,2428400
112965,29300.5,0,153,2413100
112914,29386.9,0,153,2397810
112864,29473.4,0,153,2382510
112814,29559.8,0,153,2367210
112764,29646.2,0,153,2351920
112713,29732.7,0,153,2336620
112663,29819.1,0,153,2321320
112613,29905.5,0,153,2306030
112563,29992,0,153,2290730
112512,30078.4,0,153,2275430
112462,30164.8,0,153,2260140
112412,30251.3,0,153,2244840
112362,30337.7,0,153,2229540
112311,30424.1,0,153,2214250
112261,30510.6,0,153,2198950
112211,30597,0,153,2183650
112161,30683.4,0,153,2168360
112110,30769.9,0,153,2153060
112060,30856.3,0,153,2137760
112010,30942.7,0,153,2122470
111960,31029.2,0,153,2107170
111909,31115.6,0,153,2091870
111859,31202,0,153,2076580
111809,31288.5,0,153,2061280
111759,31374.9,0,153,2045980
111708,31461.3,0,153,2030690
111658,31547.8,0,153,2015390
111608,31634.2,0,153,2000090
111558,31720.6,0,153,1984800
111507,31807,0,153,1969500
111457,31893.5,0,153,1954200
111407,31979.9,0,153,1938910
111357,32066.3,0,153,1923610
111306,32152.8,0,153,1908310
111256,32239.2,0,153,1893020
111206,32325.6,0,153,1877720
111156,32412.1,0,153,1862420
111105,32498.5,0,153,1847130
111055,32584.9,0,153,1831830
111005,32671.4,0,153,1816530
110955,32757.8,0,153,1801240
110904,32844.2,0,153,1785940
110854,32930.7,0,153,1770640
110804,33017.1,0,153,1755350
110754,33103.5,0,153,1740050
110703,33190,0,153,1724750
110653,33276.4,0,153,1709460
110603,33362.8,0,153,1694160
110553,33449.3,0,153,1678860
110502,33535.7,0,153,1663570
110452,33622.1,0,153,1648270
110402,33708.6,0,153,1632970
110352,33795,0,153,1617680
110301,33881.4,0,153,1602380
110251,33967.9,0,153,1587080
110201,34054.3,0,153,1571790
110151,34140.7,0,153,1556490
110100,34227.1,0,153,1541190
110050,34313.6,0,153,1525900
110000,34400,0,153,1510600
109950,34486.4,0,153,1495300
109899,34572.9,0,153,1480010
109849,34659.3,0,153,1464710
109799,34745.7,0,153,1449410
109749,34832.2,0,153,1434120
109698,34918.6,0,153,1418820
109648,35005,0,153,1403520
109598,35091.5,0,153,1388230
109548,35177.9,0,153,1372930
109497,35264.3,0,153,1357630
109447,35350.8,0,153,1342340
109397,35437.2,0,153,1327040
109347,35523.6,0,153,1311740
109296,35610.1,0,153,1296450
109246,35696.5,0,153,1281150
109196,35782.9,0,153,1265860
109146,35869.4,0,153,1250560
109095,35955.8,0,153,1235260
109045,36042.2,0,153,1219970
108995,36128.7,0,153,1204670
108945,36215.1,0,153,1189370
108894,36301.5,0,153,1174080
108844,36388,0,153,1158780
108794,36474.4,0,153,1143480
108744,36560.8,0,153,1128190
108693,36647.2,0,153,1112890
108643,36733.7,0,153,1097590
108593,36820.1,0,153,1082300
108543,36906.5,0,153,1067000
108492,36993,0,153,1051700
108442,37079.4,0,153,1036410
108392,37165.8,0,153,1021110
108342,37252.3,0,153,1005820
108291,37338.7,0,153,990519
108241,37425.1,0,153,975222
108191,37511.6,0,153,959926
108141,37598,0,153,944630
108090,37684.4,0,153,929333
108040,37770.9,0,153,914037
107990,37857.3,0,153,898741
107940,37943.7,0,153,883444
107889,38030.2,0,153,868148
107839,38116.6,0,153,852852
107789,38203,0,153,837555
107739,38289.5,0,153,822259
107688,38375.9,0,153,806963
107638,38462.3,0,153,791667
107588,38548.8,0,153,776370
107538,38635.2,0,153,761074
107487,38721.6,0,153,745778
107437,38808.1,0,153,730482
107387,38894.5,0,153,715186
107337,38980.9,0,153,699890
107286,39067.4,0,153,684594
107236,39153.8,0,153,669298
107186,39240.2,0,153,654002
107136,39326.6,0,153,638706
107085,39413.1,0,153,623410
107035,39499.5,0,153,608114
106985,39585.9,0,153,592818
106935,39672.4,0,153,577523
106884,39758.8,0,153,562227
106834,39845.2,0,153,546931
106784,39931.7,0,153,531636
106734,40018.1,0,153,516340
106683,40104.5,0,153,501045
106633,40191,0,153,485749
106583,40277.4,0,153,470454
106533,40363.8,0,153,455159
106482,40450.3,0,153,439864
106432,40536.7,0,153,424569
106382,40623.1,0,153,409274
106332,40709.6,0,153,393979
106281,40796,0,153,378685
106231,40882.4,0,153,363391
106181,40968.9,0,153,348097
106131,41055.3,0,153,332803
106080,41141.7,0,153,317509
106030,41228.2,0,153,302216
105980,41314.6,0,153,286923
105930,41401,0,153,271631
105879,41487.5,0,153,256339
105829,41573.9,0,153,241047
105779,41660.3,0,153,225757
105729,41746.7,0,153,210467
105678,41833.2,0,153,195179
105628,41919.6,0,153,179892
105578,42006,0,153,164606
105528,42092.5,0,153,149323
105477,42178.9,0,153,134043
105427,42265.3,0,153,118768
105377,42351.8,0,153,103498
105327,42438.2,0,153,88238.3
105276,42524.6,0,153,72993.8
105226,42611.1,0,153,57777
105176,42697.5,0,153,42617.4
105126,42783.9,0,153,27609.6
105075,42870.4,0,153,13278.3
131100,0,0,165,8287510
131200,0,0,164,8245820
131300,0,0,163,8204050
131400,0,0,163,8212580
131500,0,0,163,8221130
131600,0,0,163,8229700
131700,0,0,163,8238300
131800,0,0,163,8246930
131900,0,0,163,8255570
132100,0,0,175,8881980
132200,0,0,175,8891340
132300,0,0,175,8900720
132400,0,0,175,8910120
132500,0,0,175,8919550
132600,0,0,174,8877990
132700,0,0,174,8887410
132800,0,0,174,8896860
132900,0,0,174,8906330
133000,0,0,174,8915830
133100,0,0,174,8925350
133200,0,0,174,8934890
133300,0,0,174,8944460
133400,0,0,174,8954050
133500,0,0,174,8963660
133600,0,0,174,8973300
133700,0,0,174,8982960
133800,0,0,174,8992650
133900,0,0,174,9002360
134000,0,0,174,9012090
134100,0,0,174,9021840
134200,0,0,174,9031620
134300,0,0,174,9041420
134400,0,0,173,8999220
134500,0,0,173,9009010
134600,0,0,173,9018820
134700,0,0,173,9028660
134800,0,0,173,9038510
134900,0,0,173,9048390
135000,0,0,173,9058290
135100,0,0,173,9068220
135200,0,0,173,9078160
135300,0,0,171,8983060
135400,0,0,171,8992940
135500,0,0,169,8897540
135600,0,0,168,8854630
135700,0,0,168,8864400
135800,0,0,168,8874180
135900,0,0,168,8883990
136000,0,0,168,8893810
136100,0,0,168,8903660
136200,0,0,167,8860470
136300,0,0,167,8870310
136400,0,0,167,8880160
136500,0,0,167,8890030
136600,0,0,167,8899920
136700,0,0,167,8909830
136800,0,0,167,8919770
136900,0,0,167,8929720
137000,0,0,167,8939690
137100,0,0,167,8949680
137200,0,0,167,8959700
137300,0,0,167,8969730
137400,0,0,167,8979780
137500,0,0,167,8989860
137600,0,0,167,8999950
137700,0,0,167,9010060
137800,0,0,167,9020190
137900,0,0,167,9030340
138000,0,0,165,8932240
138100,0,0,165,8942310
138200,0,0,165,8952400
138300,0,0,165,8962500
138400,0,0,163,8863870
138500,0,0,162,8819450
138600,0,0,161,8774920
138700,0,0,161,8784860
138800,0,0,161,8794810
138900,0,0,161,8804780
139000,0,0,161,8814770
139100,0,0,161,8824780
139200,0,0,160,8779930
139300,0,0,160,8789910
139400,0,0,160,8799910
139500,0,0,160,8809920
139600,0,0,160,8819960
139700,0,0,160,8830010
139800,0,0,160,8840080
139900,0,0,160,8850170
140000,0,0,159,8804890
140100,0,0,159,8814950
140200,0,0,158,8769520
140300,0,0,157,8723980
140400,0,0,157,8733970
140500,0,0,157,8743970
140600,0,0,156,8698220
140700,0,0,156,8708190
140800,0,0,156,8718180
140900,0,0,156,8728180
141000,0,0,156,8738200
141100,0,0,156,8748230
141200,0,0,156,8758280
141300,0,0,155,8712140
141400,0,0,155,8722160
141500,0,0,155,8732190
141600,0,0,155,8742240
141700,0,0,155,8752310
141800,0,0,155,8762390
141900,0,0,153,8659300
142000,0,0,153,8669280
142100,0,0,153,8679280
142200,0,0,153,8689290
142300,0,0,152,8642460
142400,0,0,152,8652440
142500,0,0,151,8605450
142600,0,0,151,8615390
142700,0,0,151,8625350
142800,0,0,151,8635320
142900,0,0,151,8645310
143000,0,0,151,8655310
143100,0,0,151,8665330
143200,0,0,150,8617910
143300,0,0,150,8627890
143400,0,0,150,8637890
143500,0,0,148,8532590
143600,0,0,148,8542480
143700,0,0,148,8552390
143800,0,0,148,8562300
143900,0,0,148,8572240
144000,0,0,148,8582180
144100,0,0,148,8592150
144200,0,0,148,8602120
144300,0,0,148,8612110
144400,0,0,148,8622110
144500,0,0,147,8573800
144600,0,0,147,8583760
144700,0,0,147,8593740
144800,0,0,147,8603730
144900,0,0,147,8613730
145000,0,0,147,8623750
145100,0,0,147,8633780
145200,0,0,145,8526220
145300,0,0,145,8536140
145400,0,0,145,8546070
145500,0,0,145,8556020
145600,0,0,145,8565970
145700,0,0,145,8575950
145800,0,0,145,8585930
145900,0,0,145,8595930
146000,0,0,144,8546590
146100,0,0,143,8497120
146200,0,0,140,8328550
146300,0,0,140,8338250
146400,0,0,140,8347970
146500,0,0,140,8357690
146600,0,0,139,8307660
146700,0,0,139,8317340
146800,0,0,139,8327040
146900,0,0,139,8336740
147000,0,0,139,8346460
147100,0,0,139,8356190
147200,0,0,139,8365930
147300,0,0,139,8375680
147400,0,0,139,8385440
147500,0,0,139,8395220
147600,0,0,138,8344540
147700,0,0,138,8354260
147800,0,0,138,8364000
147900,0,0,138,8373750
148000,0,0,138,8383520
148100,0,0,138,8393290
148200,0,0,138,8403070
148300,0,0,138,8412870
148400,0,0,138,8422680
148500,0,0,138,8432500
148600,0,0,138,8442330
148700,0,0,138,8452170
148800,0,0,138,8462020
148900,0,0,138,8471880
149000,0,0,138,8481760
149100,0,0,138,8491640
149200,0,0,138,8501540
149300,0,0,138,8511440
149400,0,0,138,8521360
149500,0,0,138,8531290
149600,0,0,138,8541230
149700,0,0,138,8551180
149800,0,0,138,8561140
149900,0,0,138,8571110
150000,0,0,138,8581090
150100,0,0,138,8591080
150200,0,0,137,8538760
150300,0,0,137,8548700
150400,0,0,137,8558650
150500,0,0,137,8568610
150600,0,0,137,8578580
150700,0,0,137,8588560
150800,0,0,137,8598560
150900,0,0,136,8545720
151000,0,0,136,8555660
151100,0,0,136,8565610
151200,0,0,136,8575570
151300,0,0,136,8585540
151400,0,0,136,8595520
151500,0,0,136,8605510
151600,0,0,135,8552160
151700,0,0,135,8562090
151800,0,0,135,8572040
151900,0,0,135,8581990
152000,0,0,135,8591960
152100,0,0,135,8601930
152200,0,0,134,8548130
152300,0,0,134,8558050
152400,0,0,134,8567970
152500,0,0,133,8513900
152600,0,0,133,8523770
152700,0,0,133,8533650
152800,0,0,133,8543550
152900,0,0,133,8553450
153000,0,0,132,8498970
153100,0,0,132,8508820
153200,0,0,132,8518670
153300,0,0,132,8528540
153400,0,0,132,8538410
153500,0,0,132,8548290
153600,0,0,132,8558180
153700,0,0,131,8503170
153800,0,0,131,8513000
153900,0,0,131,8522840
154000,0,0,131,8532690
154100,0,0,131,8542550
154200,0,0,131,8552420
154300,0,0,131,8562300
154400,0,0,131,8572180
154500,0,0,131,8582080
154600,0,0,131,8591980
154700,0,0,131,8601890
154800,0,0,131,8611810
154900,0,0,131,8621740
155000,0,0,131,8631670
155100,0,0,130,8575650
155200,0,0,130,8585530
155300,0,0,130,8595420
155400,0,0,130,8605310
155500,0,0,130,8615210
155600,0,0,130,8625120
155700,0,0,130,8635040
155800,0,0,130,8644970
155900,0,0,130,8654900
156000,0,0,130,8664850
156100,0,0,130,8674800
156200,0,0,130,8684760
156300,0,0,129,8627840
156400,0,0,129,8637740
156500,0,0,129,8647650
156600,0,0,129,8657560
156700,0,0,129,8667480
156800,0,0,129,8677410
156900,0,0,129,8687350
157000,0,0,129,8697300
157100,0,0,129,8707250
157200,0,0,129,8717210
157300,0,0,129,8727180
157400,0,0,129,8737150
157500,0,0,129,8747140
157600,0,0,129,8757130
157700,0,0,129,8767130
157800,0,0,128,8709100
157900,0,0,128,8719030
158000,0,0,128,8728980
158100,0,0,128,8738930
158200,0,0,128,8748890
158300,0,0,128,8758850
158400,0,0,128,8768830
158500,0,0,128,8778810
158600,0,0,128,8788800
158700,0,0,127,8730050
158800,0,0,126,8671160
158900,0,0,126,8681010
159000,0,0,126,8690870
159100,0,0,126,8700740
159200,0,0,126,8710620
159300,0,0,126,8720500
159400,0,0,126,8730390
159500,0,0,126,8740280
159600,0,0,126,8750190
159700,0,0,126,8760100
159800,0,0,126,8770010
159900,0,0,126,8779940
160000,0,0,126,8789870
160100,0,0,126,8799810
160200,0,0,126,8809750
160300,0,0,125,8749700
160400,0,0,123,8619430
160500,0,0,123,8629160
160600,0,0,123,8638890
160700,0,0,123,8648630
160800,0,0,123,8658380
160900,0,0,122,8597660
161000,0,0,122,8607340
161100,0,0,122,8617020
161200,0,0,122,8626720
161300,0,0,122,8636420
161400,0,0,122,8646120
161500,0,0,122,8655840
161600,0,0,122,8665550
161700,0,0,122,8675280
161800,0,0,122,8685010
161900,0,0,122,8694750
162000,0,0,121,8633140
162100,0,0,120,8571380
162200,0,0,120,8580980
162300,0,0,120,8590580
162400,0,0,120,8600190
162500,0,0,120,8609800
162600,0,0,120,8619420
162700,0,0,120,8629050
162800,0,0,120,8638680
162900,0,0,120,8648320
163000,0,0,120,8657960
163100,0,0,120,8667610
163200,0,0,120,8677270
163300,0,0,120,8686930
163400,0,0,120,8696600
163500,0,0,120,8706270
163600,0,0,120,8715950
163700,0,0,120,8725630
163800,0,0,120,8735320
163900,0,0,120,8745020
164000,0,0,120,8754720
164100,0,0,119,8691390
164200,0,0,118,8627900
164300,0,0,117,8564260
164400,0,0,117,8573740
164500,0,0,117,8583230
164600,0,0,117,8592720
164700,0,0,117,8602220
164800,0,0,117,8611720
164900,0,0,117,8621230
165000,0,0,117,8630740
165100,0,0,114,8418720
165200,0,0,114,8428000
165300,0,0,114,8437280
165400,0,0,114,8446570
165500,0,0,114,8455870
165600,0,0,113,8390920
165700,0,0,112,8325800
165800,0,0,112,8334950
165900,0,0,110,8195100
166000,0,0,110,8204100
166100,0,0,110,8213090
166200,0,0,110,8222100
166300,0,0,110,8231110
166400,0,0,110,8240120
166500,0,0,109,8174150
166600,0,0,108,8108010
166700,0,0,108,8116880
166800,0,0,106,7975270
166900,0,0,106,7983980
167000,0,0,106,7992690
167100,0,0,106,8001410
167200,0,0,106,8010130
167300,0,0,106,8018860
167400,0,0,106,8027590
167500,0,0,106,8036330
167600,0,0,106,8045070
167700,0,0,106,8053810
167800,0,0,106,8062560
167900,0,0,106,8071320
168000,0,0,105,8003850
168100,0,0,105,8012530
168200,0,0,104,7944820
168300,0,0,103,7876950
168400,0,0,103,7885480
168500,0,0,103,7894010
168600,0,0,101,7749100
168700,0,0,101,7757480
168800,0,0,101,7765850
168900,0,0,101,7774240
169000,0,0,101,7782620
169100,0,0,101,7791010
169200,0,0,101,7799410
169300,0,0,101,7807810
169400,0,0,100,7738820
169500,0,0,100,7747150
169600,0,0,100,7755470
169700,0,0,99,7686170
169800,0,0,99,7694420
169900,0,0,99,7702680
170000,0,0,98,7633050
170100,0,0,98,7641230
170200,0,0,98,7649410
170300,0,0,97,7579460
170400,0,0,97,7587570
170500,0,0,97,7595680
170600,0,0,97,7603800
170700,0,0,97,7611920
170800,0,0,97,7620040
170900,0,0,97,7628160
171000,0,0,97,7636300
171100,0,0,97,7644430
171200,0,0,97,7652570
171300,0,0,96,7581730
171400,0,0,96,7589790
171500,0,0,96,7597860
171600,0,0,96,7605930
171700,0,0,96,7614000
171800,0,0,96,7622070
171900,0,0,96,7630150
172000,0,0,96,7638230
172100,0,0,96,7646320
172200,0,0,96,7654410
172300,0,0,96,7662500
172400,0,0,96,7670600
172500,0,0,96,7678700
172600,0,0,95,7606730
172700,0,0,95,7614750
172800,0,0,94,7542540
172900,0,0,93,7470160
173000,0,0,93,7478020
173100,0,0,91,7324900
173200,0,0,91,7332600
173300,0,0,91,7340300
173400,0,0,90,7267260
173500,0,0,90,7274890
173600,0,0,90,7282520
173700,0,0,89,7209150
173800,0,0,89,7216700
173900,0,0,89,7224250
174000,0,0,89,7231810
174100,0,0,89,7239360
174200,0,0,88,7165500
174300,0,0,88,7172980
174400,0,0,87,7098870
174500,0,0,87,7106270
174600,0,0,87,7113670
174700,0,0,87,7121080
174800,0,0,87,7128490
174900,0,0,87,7135900
175000,0,0,87,7143320
175100,0,0,87,7150740
175200,0,0,87,7158160
175300,0,0,87,7165580
175400,0,0,87,7173010
175500,0,0,87,7180440
175600,0,0,87,7187870
175700,0,0,87,7195310
175800,0,0,87,7202750
175900,0,0,87,7210190
176000,0,0,87,7217630
176100,0,0,87,7225080
176200,0,0,86,7149400
176300,0,0,85,7073550
176400,0,0,85,7080830
176500,0,0,85,7088120
176600,0,0,85,7095410
176700,0,0,85,7102700
176800,0,0,85,7109990
176900,0,0,85,7117290
177000,0,0,85,7124590
177100,0,0,83,6964080
177200,0,0,83,6971220
177300,0,0,83,6978350
177400,0,0,83,6985490
177500,0,0,83,6992630
177600,0,0,83,6999780
177700,0,0,83,7006920
177800,0,0,83,7014070
177900,0,0,83,7021220
178000,0,0,83,7028380
178100,0,0,83,7035540
178200,0,0,83,7042690
178300,0,0,82,6964920
178400,0,0,82,6972000
178500,0,0,82,6979080
178600,0,0,82,6986160
178700,0,0,82,6993240
178800,0,0,81,6914960
178900,0,0,81,6921960
179000,0,0,81,6928970
179100,0,0,81,6935980
179200,0,0,81,6942990
179300,0,0,81,6950000
179400,0,0,81,6957020
179500,0,0,81,6964030
179600,0,0,81,6971050
179700,0,0,81,6978080
179800,0,0,81,6985100
179900,0,0,81,6992130
180000,0,0,81,6999160
180100,0,0,81,7006190
180200,0,0,81,7013220
180300,0,0,81,7020260
180400,0,0,81,7027300
180500,0,0,81,7034340
180600,0,0,81,7041380
180700,0,0,81,7048430
180800,0,0,81,7055480
180900,0,0,80,6975330
181000,0,0,80,6982300
181100,0,0,80,6989270
181200,0,0,80,6996240
181300,0,0,80,7003210
181400,0,0,80,7010180
181500,0,0,80,7017160
181600,0,0,80,7024140
181700,0,0,80,7031120
181800,0,0,80,7038100
181900,0,0,80,7045080
182000,0,0,80,7052070
182100,0,0,80,7059060
182200,0,0,80,7066050
182300,0,0,80,7073040
182400,0,0,80,7080040
182500,0,0,80,7087040
182600,0,0,80,7094040
182700,0,0,80,7101040
182800,0,0,80,7108040
182900,0,0,80,7115050
183000,0,0,80,7122060
183100,0,0,79,7039950
183200,0,0,79,7046880
183300,0,0,79,7053810
183400,0,0,78,6971360
183500,0,0,78,6978200
183600,0,0,78,6985050
183700,0,0,77,6902250
183800,0,0,77,6909010
183900,0,0,77,6915780
184000,0,0,77,6922540
184100,0,0,76,6839320
184200,0,0,76,6846000
184300,0,0,76,6852680
184400,0,0,76,6859370
184500,0,0,76,6866060
184600,0,0,76,6872740
184700,0,0,76,6879430
184800,0,0,76,6886130
184900,0,0,75,6802130
185000,0,0,75,6808730
185100,0,0,74,6724470
185200,0,0,74,6731000
185300,0,0,74,6737520
185400,0,0,74,6744050
185500,0,0,74,6750580
185600,0,0,74,6757110
185700,0,0,74,6763640
185800,0,0,74,6770180
185900,0,0,74,6776710
186000,0,0,73,6691590
186100,0,0,73,6698040
186200,0,0,73,6704490
186300,0,0,73,6710950
186400,0,0,73,6717400
186500,0,0,73,6723860
186600,0,0,73,6730320
186700,0,0,73,6736780
186800,0,0,73,6743250
186900,0,0,73,6749710
187000,0,0,73,6756180
187100,0,0,73,6762650
187200,0,0,73,6769120
187300,0,0,73,6775590
187400,0,0,73,6782060
187500,0,0,73,6788540
187600,0,0,73,6795020
187700,0,0,73,6801500
187800,0,0,73,6807980
187900,0,0,72,6721110
188000,0,0,72,6727500
188100,0,0,71,6640370
188200,0,0,71,6646680
188300,0,0,70,6559290
188400,0,0,70,6565510
188500,0,0,70,6571740
188600,0,0,70,6577970
188700,0,0,70,6584190
188800,0,0,69,6496270
188900,0,0,69,6502420
189000,0,0,69,6508560
189100,0,0,69,6514710
189200,0,0,69,6520850
189300,0,0,69,6527000
189400,0,0,69,6533150
189500,0,0,68,6444530
189600,0,0,68,6450590
189700,0,0,67,6361710
189800,0,0,66,6272650
189900,0,0,66,6278530
190000,0,0,65,6189210
190100,0,0,65,6195010
190200,0,0,65,6200820
190300,0,0,64,6111130
190400,0,0,64,6116850
190500,0,0,64,6122570
190600,0,0,63,6032540
190700,0,0,62,5942330
190800,0,0,62,5947870
190900,0,0,62,5953420
191000,0,0,62,5958960
191100,0,0,60,5772110
191200,0,0,60,5777480
191300,0,0,60,5782850
191400,0,0,60,5788220
191500,0,0,58,5600480
191600,0,0,58,5605670
191700,0,0,58,5610870
191800,0,0,58,5616070
191900,0,0,58,5621270
192000,0,0,58,5626470
192100,0,0,58,5631670
192200,0,0,58,5636880
192300,0,0,57,5544800
192400,0,0,57,5549920
192500,0,0,57,5555040
192600,0,0,57,5560160
192700,0,0,57,5565270
192800,0,0,57,5570400
192900,0,0,57,5575520
193000,0,0,57,5580640
193100,0,0,57,5585760
193200,0,0,57,5590890
193300,0,0,57,5596010
193400,0,0,57,5601140
193500,0,0,57,5606270
193600,0,0,57,5611400
193700,0,0,57,5616530
193800,0,0,57,5621660
193900,0,0,57,5626790
194000,0,0,57,5631930
194100,0,0,57,5637060
194200,0,0,57,5642200
194300,0,0,57,5647340
194400,0,0,57,5652470
194500,0,0,57,5657610
194600,0,0,57,5662750
194700,0,0,57,5667890
194800,0,0,57,5673040
194900,0,0,57,5678180
195000,0,0,57,5683330
195100,0,0,57,5688470
195200,0,0,56,5593730
195300,0,0,56,5598790
195400,0,0,56,5603850
195500,0,0,56,5608900
195600,0,0,55,5513720
195700,0,0,55,5518690
195800,0,0,55,5523660
195900,0,0,55,5528630
196000,0,0,55,5533610
196100,0,0,55,5538580
196200,0,0,55,5543560
196300,0,0,55,5548530
196400,0,0,55,5553510
196500,0,0,54,5457430
196600,0,0,54,5462320
196700,0,0,54,5467210
