SN:,x,y,z,z_dummy,score,score_d
SN:,102000,0,0,1805.51,349.299,1.80551e+07
SN:,102100,0,0,1805.95,349.385,1.80595e+07
SN:,102200,0,0,1806.38,349.469,1.80638e+07
SN:,102300,0,0,1806.8,349.549,1.8068e+07
SN:,102400,0,0,1802.03,348.627,1.80203e+07
SN:,102500,0,0,1802.42,348.702,1.80242e+07
SN:,102600,0,0,1797.63,347.775,1.79763e+07
SN:,102700,0,0,1797.99,347.844,1.79799e+07
SN:,102800,0,0,1793.16,346.911,1.79316e+07
SN:,102900,0,0,1788.33,345.975,1.78833e+07
SN:,103000,0,0,1788.64,346.036,1.78864e+07
SN:,103100,0,0,1783.78,345.095,1.78378e+07
SN:,103200,0,0,1784.06,345.151,1.78406e+07
SN:,103300,0,0,1784.34,345.204,1.78434e+07
SN:,103400,0,0,1789.77,346.255,1.78977e+07
SN:,103500,0,0,1784.85,345.302,1.78485e+07
SN:,103600,0,0,1795.42,347.347,1.79542e+07
SN:,103700,0,0,1795.63,347.389,1.79563e+07
SN:,103800,0,0,1806.18,349.429,1.80618e+07
SN:,103900,0,0,1811.54,350.465,1.81154e+07
SN:,104000,0,0,1816.88,351.499,1.81688e+07
SN:,104100,0,0,1817.04,351.531,1.81704e+07
SN:,104200,0,0,1812.02,350.559,1.81202e+07
SN:,104300,0,0,1817.32,351.584,1.81732e+07
SN:,104400,0,0,1822.61,352.607,1.82261e+07
SN:,104500,0,0,1817.54,351.627,1.81754e+07
SN:,104600,0,0,1817.63,351.644,1.81763e+07
SN:,104700,0,0,1817.7,351.659,1.8177e+07
SN:,104800,0,0,1822.93,352.671,1.82293e+07
SN:,104900,0,0,1822.98,352.679,1.82298e+07
SN:,105000,0,0,1823.01,352.686,1.82301e+07
SN:,105100,0,0,1823.03,352.689,1.82303e+07
SN:,105200,0,0,1823.03,352.689,1.82303e+07
SN:,105300,0,0,1823.02,352.687,1.82302e+07
SN:,105400,0,0,1822.99,352.682,1.82299e+07
SN:,105500,0,0,1822.95,352.674,1.82295e+07
SN:,105600,0,0,1822.9,352.663,1.8229e+07
SN:,105700,0,0,1828,353.65,1.828e+07
SN:,105800,0,0,1822.74,352.634,1.82274e+07
SN:,105900,0,0,1822.64,352.615,1.82264e+07
SN:,106000,0,0,1822.53,352.593,1.82253e+07
SN:,106100,0,0,1822.4,352.568,1.8224e+07
SN:,106200,0,0,1817.09,351.541,1.81709e+07
SN:,106300,0,0,1822.11,352.511,1.82211e+07
SN:,106400,0,0,1821.94,352.478,1.82194e+07
SN:,106500,0,0,1816.58,351.442,1.81658e+07
SN:,106600,0,0,1816.38,351.403,1.81638e+07
SN:,106700,0,0,1811,350.362,1.811e+07
SN:,106800,0,0,1815.94,351.318,1.81594e+07
SN:,106900,0,0,1826.04,353.271,1.82604e+07
SN:,107000,0,0,1836.12,355.221,1.83612e+07
SN:,107100,0,0,1835.85,355.169,1.83585e+07
SN:,107200,0,0,1835.56,355.114,1.83556e+07
SN:,107300,0,0,1830.09,354.056,1.83009e+07
SN:,107400,0,0,1824.61,352.995,1.82461e+07
SN:,107500,0,0,1824.28,352.931,1.82428e+07
SN:,107600,0,0,1823.94,352.865,1.82394e+07
SN:,107700,0,0,1823.58,352.795,1.82358e+07
SN:,107800,0,0,1823.21,352.723,1.82321e+07
SN:,107900,0,0,1827.99,353.649,1.82799e+07
SN:,108000,0,0,1827.59,353.571,1.82759e+07
SN:,108100,0,0,1827.17,353.49,1.82717e+07
SN:,108200,0,0,1821.57,352.407,1.82157e+07
SN:,108300,0,0,1826.3,353.321,1.8263e+07
SN:,108400,0,0,1820.67,352.233,1.82067e+07
SN:,108500,0,0,1815.03,351.141,1.81503e+07
SN:,108600,0,0,1814.54,351.047,1.81454e+07
SN:,108700,0,0,1819.21,351.95,1.81921e+07
SN:,108800,0,0,1813.52,350.85,1.81352e+07
SN:,108900,0,0,1812.99,350.747,1.81299e+07
SN:,109000,0,0,1812.45,350.642,1.81245e+07
SN:,109100,0,0,1811.89,350.533,1.81189e+07
SN:,109200,0,0,1811.31,350.422,1.81131e+07
SN:,109300,0,0,1800.39,348.309,1.80039e+07
SN:,109400,0,0,1789.45,346.192,1.78945e+07
SN:,109500,0,0,1788.83,346.073,1.78883e+07
SN:,109600,0,0,1783.03,344.951,1.78303e+07
SN:,109700,0,0,1782.39,344.826,1.78239e+07
SN:,109800,0,0,1792.07,346.699,1.79207e+07
SN:,109900,0,0,1786.22,345.569,1.78622e+07
SN:,110000,0,0,1785.54,345.436,1.78554e+07
SN:,110100,0,0,1784.84,345.3,1.78484e+07
SN:,110200,0,0,1778.95,344.162,1.77895e+07
SN:,110300,0,0,1778.22,344.021,1.77822e+07
SN:,110400,0,0,1772.31,342.877,1.77231e+07
SN:,110500,0,0,1771.55,342.731,1.77155e+07
SN:,110600,0,0,1765.61,341.582,1.76561e+07
SN:,110700,0,0,1764.83,341.43,1.76483e+07
SN:,110800,0,0,1764.03,341.275,1.76403e+07
SN:,110900,0,0,1768.39,342.118,1.76839e+07
SN:,111000,0,0,1772.73,342.958,1.77273e+07
SN:,111100,0,0,1771.89,342.795,1.77189e+07
SN:,111200,0,0,1776.2,343.63,1.7762e+07
SN:,111300,0,0,1770.16,342.462,1.77016e+07
SN:,111400,0,0,1764.11,341.291,1.76411e+07
SN:,111500,0,0,1763.22,341.117,1.76322e+07
SN:,111600,0,0,1757.14,339.941,1.75714e+07
SN:,111700,0,0,1751.04,338.762,1.75104e+07
SN:,111800,0,0,1760.44,340.581,1.76044e+07
SN:,111900,0,0,1759.49,340.397,1.75949e+07
SN:,112000,0,0,1758.52,340.21,1.75852e+07
SN:,112100,0,0,1757.54,340.02,1.75754e+07
SN:,112200,0,0,1756.55,339.828,1.75655e+07
SN:,112300,0,0,1750.37,338.633,1.75037e+07
SN:,112400,0,0,1744.18,337.435,1.74418e+07
SN:,112500,0,0,1743.15,337.235,1.74315e+07
SN:,112600,0,0,1752.44,339.032,1.75244e+07
SN:,112700,0,0,1756.54,339.826,1.75654e+07
SN:,112800,0,0,1755.47,339.618,1.75547e+07
SN:,112900,0,0,1754.38,339.407,1.75438e+07
SN:,113000,0,0,1748.1,338.193,1.7481e+07
SN:,113100,0,0,1752.15,338.977,1.75215e+07
SN:,113200,0,0,1745.85,337.758,1.74585e+07
SN:,113300,0,0,1739.54,336.536,1.73954e+07
SN:,113400,0,0,1728.04,334.312,1.72804e+07
SN:,113500,0,0,1726.87,334.085,1.72687e+07
SN:,113600,0,0,1725.68,333.855,1.72568e+07
SN:,113700,0,0,1719.31,332.623,1.71931e+07
SN:,113800,0,0,1712.93,331.388,1.71293e+07
SN:,113900,0,0,1711.7,331.151,1.7117e+07
SN:,114000,0,0,1710.46,330.911,1.71046e+07
SN:,114100,0,0,1709.2,330.668,1.7092e+07
SN:,114200,0,0,1707.94,330.423,1.70794e+07
SN:,114300,0,0,1706.65,330.175,1.70665e+07
SN:,114400,0,0,1705.36,329.924,1.70536e+07
SN:,114500,0,0,1704.05,329.671,1.70405e+07
SN:,114600,0,0,1702.73,329.416,1.70273e+07
SN:,114700,0,0,1701.39,329.157,1.70139e+07
SN:,114800,0,0,1705.21,329.896,1.70521e+07
SN:,114900,0,0,1703.87,329.636,1.70387e+07
SN:,115000,0,0,1697.34,328.372,1.69734e+07
SN:,115100,0,0,1695.96,328.106,1.69596e+07
SN:,115200,0,0,1694.59,327.841,1.69459e+07
SN:,115300,0,0,1693.2,327.572,1.6932e+07
SN:,115400,0,0,1691.8,327.302,1.6918e+07
SN:,115500,0,0,1680.07,325.031,1.68007e+07
SN:,115600,0,0,1678.65,324.758,1.67865e+07
SN:,115700,0,0,1677.24,324.485,1.67724e+07
SN:,115800,0,0,1670.66,323.212,1.67066e+07
SN:,115900,0,0,1664.07,321.937,1.66407e+07
SN:,116000,0,0,1662.65,321.662,1.66265e+07
SN:,116100,0,0,1661.23,321.387,1.66123e+07
SN:,116200,0,0,1664.98,322.113,1.66498e+07
SN:,116300,0,0,1663.55,321.836,1.66355e+07
SN:,116400,0,0,1656.95,320.559,1.65695e+07
SN:,116500,0,0,1660.68,321.28,1.66068e+07
SN:,116600,0,0,1659.22,320.998,1.65922e+07
SN:,116700,0,0,1657.76,320.716,1.65776e+07
SN:,116800,0,0,1651.14,319.435,1.65114e+07
SN:,116900,0,0,1644.52,318.154,1.64452e+07
SN:,117000,0,0,1643.07,317.873,1.64307e+07
SN:,117100,0,0,1631.28,315.593,1.63128e+07
SN:,117200,0,0,1629.83,315.313,1.62983e+07
SN:,117300,0,0,1633.54,316.03,1.63354e+07
SN:,117400,0,0,1626.91,314.748,1.62691e+07
SN:,117500,0,0,1625.45,314.466,1.62545e+07
SN:,117600,0,0,1618.82,313.181,1.61882e+07
SN:,117700,0,0,1622.5,313.894,1.6225e+07
SN:,117800,0,0,1615.86,312.61,1.61586e+07
SN:,117900,0,0,1614.38,312.324,1.61438e+07
SN:,118000,0,0,1612.92,312.041,1.61292e+07
SN:,118100,0,0,1616.63,312.758,1.61663e+07
SN:,118200,0,0,1610.04,311.484,1.61004e+07
SN:,118300,0,0,1608.61,311.207,1.60861e+07
SN:,118400,0,0,1607.17,310.928,1.60717e+07
SN:,118500,0,0,1595.38,308.647,1.59538e+07
SN:,118600,0,0,1593.91,308.363,1.59391e+07
SN:,118700,0,0,1587.27,307.079,1.58727e+07
SN:,118800,0,0,1590.97,307.793,1.59097e+07
SN:,118900,0,0,1584.32,306.508,1.58432e+07
SN:,119000,0,0,1588,307.22,1.588e+07
SN:,119100,0,0,1586.53,306.935,1.58653e+07
SN:,119200,0,0,1585.06,306.65,1.58506e+07
SN:,119300,0,0,1593.91,308.363,1.59391e+07
SN:,119400,0,0,1597.59,309.074,1.59759e+07
SN:,119500,0,0,1590.91,307.782,1.59091e+07
SN:,119600,0,0,1594.57,308.491,1.59457e+07
SN:,119700,0,0,1598.24,309.2,1.59824e+07
SN:,119800,0,0,1601.89,309.907,1.60189e+07
SN:,119900,0,0,1595.19,308.611,1.59519e+07
SN:,120000,0,0,1598.82,309.312,1.59882e+07
SN:,120100,0,0,1602.45,310.014,1.60245e+07
SN:,120200,0,0,1606.06,310.714,1.60606e+07
SN:,120300,0,0,1604.51,310.414,1.60451e+07
SN:,120400,0,0,1597.79,309.114,1.59779e+07
SN:,120500,0,0,1601.4,309.812,1.6014e+07
SN:,120600,0,0,1599.84,309.51,1.59984e+07
SN:,120700,0,0,1598.27,309.206,1.59827e+07
SN:,120800,0,0,1596.7,308.902,1.5967e+07
SN:,120900,0,0,1595.13,308.598,1.59513e+07
SN:,121000,0,0,1593.54,308.292,1.59354e+07
SN:,121100,0,0,1597.13,308.987,1.59713e+07
SN:,121200,0,0,1595.54,308.678,1.59554e+07
SN:,121300,0,0,1593.93,308.368,1.59393e+07
SN:,121400,0,0,1597.48,309.055,1.59748e+07
SN:,121500,0,0,1590.7,307.742,1.5907e+07
SN:,121600,0,0,1583.9,306.426,1.5839e+07
SN:,121700,0,0,1582.26,306.109,1.58226e+07
SN:,121800,0,0,1570.26,303.789,1.57026e+07
SN:,121900,0,0,1568.6,303.466,1.5686e+07
SN:,122000,0,0,1572.09,304.141,1.57209e+07
SN:,122100,0,0,1575.56,304.813,1.57556e+07
SN:,122200,0,0,1573.89,304.489,1.57389e+07
SN:,122300,0,0,1572.2,304.162,1.5722e+07
SN:,122400,0,0,1565.34,302.836,1.56534e+07
SN:,122500,0,0,1563.64,302.507,1.56364e+07
SN:,122600,0,0,1561.96,302.182,1.56196e+07
SN:,122700,0,0,1555.11,300.856,1.55511e+07
SN:,122800,0,0,1553.43,300.532,1.55343e+07
SN:,122900,0,0,1546.57,299.204,1.54657e+07
SN:,123000,0,0,1539.71,297.877,1.53971e+07
SN:,123100,0,0,1538.01,297.548,1.53801e+07
SN:,123200,0,0,1536.31,297.219,1.53631e+07
SN:,123300,0,0,1534.6,296.888,1.5346e+07
SN:,123400,0,0,1532.87,296.554,1.53287e+07
SN:,123500,0,0,1531.13,296.218,1.53113e+07
SN:,123600,0,0,1534.57,296.882,1.53457e+07
SN:,123700,0,0,1527.67,295.547,1.52767e+07
SN:,123800,0,0,1520.77,294.212,1.52077e+07
SN:,123900,0,0,1524.19,294.875,1.52419e+07
SN:,124000,0,0,1532.82,296.544,1.53282e+07
SN:,124100,0,0,1531.09,296.21,1.53109e+07
SN:,124200,0,0,1529.36,295.874,1.52936e+07
SN:,124300,0,0,1537.96,297.539,1.53796e+07
SN:,124400,0,0,1536.21,297.201,1.53621e+07
SN:,124500,0,0,1534.45,296.86,1.53445e+07
SN:,124600,0,0,1532.68,296.518,1.53268e+07
SN:,124700,0,0,1525.73,295.172,1.52573e+07
SN:,124800,0,0,1518.76,293.825,1.51876e+07
SN:,124900,0,0,1516.95,293.474,1.51695e+07
SN:,125000,0,0,1515.13,293.122,1.51513e+07
SN:,125100,0,0,1513.3,292.767,1.5133e+07
SN:,125200,0,0,1501.11,290.41,1.50111e+07
SN:,125300,0,0,1494.13,289.058,1.49413e+07
SN:,125400,0,0,1497.5,289.71,1.4975e+07
SN:,125500,0,0,1490.52,288.36,1.49052e+07
SN:,125600,0,0,1483.54,287.01,1.48354e+07
SN:,125700,0,0,1481.73,286.66,1.48173e+07
SN:,125800,0,0,1479.91,286.308,1.47991e+07
SN:,125900,0,0,1478.08,285.954,1.47808e+07
SN:,126000,0,0,1476.25,285.6,1.47625e+07
SN:,126100,0,0,1474.41,285.244,1.47441e+07
SN:,126200,0,0,1462.22,282.885,1.46222e+07
SN:,126300,0,0,1460.35,282.525,1.46035e+07
SN:,126400,0,0,1458.49,282.164,1.45849e+07
SN:,126500,0,0,1446.28,279.801,1.44628e+07
SN:,126600,0,0,1444.39,279.436,1.44439e+07
SN:,126700,0,0,1452.84,281.072,1.45284e+07
SN:,126800,0,0,1450.96,280.707,1.45096e+07
SN:,126900,0,0,1449.07,280.341,1.44907e+07
SN:,127000,0,0,1441.99,278.972,1.44199e+07
SN:,127100,0,0,1440.07,278.601,1.44007e+07
SN:,127200,0,0,1438.14,278.227,1.43814e+07
SN:,127300,0,0,1425.89,275.857,1.42589e+07
SN:,127400,0,0,1423.98,275.488,1.42398e+07
SN:,127500,0,0,1422.07,275.118,1.42207e+07
SN:,127600,0,0,1414.98,273.747,1.41498e+07
SN:,127700,0,0,1418.22,274.373,1.41822e+07
SN:,127800,0,0,1416.29,274,1.41629e+07
SN:,127900,0,0,1414.35,273.624,1.41435e+07
SN:,128100,0,0,1407.8,272.867,1.4078e+07
SN:,128200,0,0,1403.09,272.484,1.40309e+07
SN:,128300,0,0,1398.38,272.099,1.39838e+07
SN:,128400,0,0,1398.79,272.712,1.39879e+07
SN:,128500,0,0,1399.18,273.323,1.39918e+07
SN:,128600,0,0,1399.56,273.934,1.39956e+07
SN:,128700,0,0,1384.63,271.546,1.38463e+07
SN:,128800,0,0,1374.83,270.155,1.37483e+07
SN:,128900,0,0,1365.08,268.771,1.36508e+07
SN:,129100,0,0,1345.94,265.995,1.34594e+07
SN:,129200,0,0,1331.18,263.606,1.33118e+07
SN:,129300,0,0,1326.55,263.215,1.32655e+07
SN:,129400,0,0,1321.92,262.825,1.32192e+07
SN:,129500,0,0,1317.3,262.435,1.3173e+07
SN:,129600,0,0,1312.71,262.049,1.31271e+07
SN:,129700,0,0,1303.12,260.66,1.30312e+07
SN:,129800,0,0,1298.53,260.269,1.29853e+07
SN:,129900,0,0,1284,257.879,1.284e+07
SN:,130100,0,0,1280.12,257.103,1.28012e+07
SN:,130200,0,0,1260.81,252.715,1.26081e+07
SN:,130300,0,0,1261.42,252.327,1.26142e+07
SN:,130400,0,0,1272.05,253.942,1.27205e+07
SN:,130500,0,0,1272.68,253.558,1.27268e+07
SN:,130600,0,0,1273.29,253.172,1.27329e+07
SN:,130700,0,0,1273.89,252.787,1.27389e+07
SN:,130800,0,0,1274.48,252.399,1.27448e+07
SN:,130900,0,0,1275.06,252.012,1.27506e+07
SN:,129950,86.4322,0,0,0,0
SN:,129899,172.864,0,0,0,0
SN:,129849,259.297,0,0,0,0
SN:,129799,345.729,0,0,0,0
SN:,129749,432.161,0,0,0,0
SN:,129698,518.593,0,0,0,0
SN:,129648,605.025,0,0,0,0
SN:,129598,691.458,0,0,0,0
SN:,129548,777.89,0,0,0,0
SN:,129497,864.322,0,0,0,0
SN:,129447,950.754,0,0,0,0
SN:,129397,1037.19,0,0,0,0
SN:,129347,1123.62,0,0,0,0
SN:,129296,1210.05,0,0,0,0
SN:,129246,1296.48,0,0,0,0
SN:,129196,1382.92,0,0,0,0
SN:,129146,1469.35,0,0,0,0
SN:,129095,1555.78,0,0,0,0
SN:,129045,1642.21,0,0,0,0
SN:,128995,1728.64,0,0,0,0
SN:,128945,1815.08,0,0,0,0
SN:,128894,1901.51,0,0,0,0
SN:,128844,1987.94,0,0,0,0
SN:,128794,2074.37,0,0,0,0
SN:,128744,2160.8,0,0,0,0
SN:,128693,2247.24,0,0,0,0
SN:,128643,2333.67,0,0,0,0
SN:,128593,2420.1,0,0,0,0
SN:,128543,2506.53,0,0,0,0
SN:,128492,2592.97,0,0,0,0
SN:,128442,2679.4,0,0,0,0
SN:,128392,2765.83,0,0,0,0
SN:,128342,2852.26,0,0,0,0
SN:,128291,2938.69,0,0,0,0
SN:,128241,3025.13,0,0,0,0
SN:,128191,3111.56,0,0,0,0
SN:,128141,3197.99,0,0,0,0
SN:,128090,3284.42,0,0,0,0
SN:,128040,3370.86,0,0,0,0
SN:,127990,3457.29,0,0,0,0
SN:,127940,3543.72,0,0,0,0
SN:,127889,3630.15,0,0,0,0
SN:,127839,3716.58,0,0,0,0
SN:,127789,3803.02,0,0,0,0
SN:,127739,3889.45,0,0,0,0
SN:,127688,3975.88,0,0,0,0
SN:,127638,4062.31,0,0,0,0
SN:,127588,4148.75,0,0,0,0
SN:,127538,4235.18,0,0,0,0
SN:,127487,4321.61,0,0,0,0
SN:,127437,4408.04,0,0,0,0
SN:,127387,4494.47,0,0,0,0
SN:,127337,4580.91,0,0,0,0
SN:,127286,4667.34,0,0,0,0
SN:,127236,4753.77,0,0,0,0
SN:,127186,4840.2,0,0,0,0
SN:,127136,4926.64,0,0,0,0
SN:,127085,5013.07,0,0,0,0
SN:,127035,5099.5,0,0,0,0
SN:,126985,5185.93,0,0,0,0
SN:,126935,5272.36,0,0,0,0
SN:,126884,5358.8,0,0,0,0
SN:,126834,5445.23,0,0,0,0
SN:,126784,5531.66,0,0,0,0
SN:,126734,5618.09,0,0,0,0
SN:,126683,5704.52,0,0,0,0
SN:,126633,5790.96,0,0,0,0
SN:,126583,5877.39,0,0,0,0
SN:,126533,5963.82,0,0,0,0
SN:,126482,6050.25,0,0,0,0
SN:,126432,6136.69,0,0,0,0
SN:,126382,6223.12,0,0,0,0
SN:,126332,6309.55,0,0,0,0
SN:,126281,6395.98,0,0,0,0
SN:,126231,6482.41,0,0,0,0
SN:,126181,6568.85,0,0,0,0
SN:,126131,6655.28,0,0,0,0
SN:,126080,6741.71,0,0,0,0
SN:,126030,6828.14,0,0,0,0
SN:,125980,6914.58,0,0,0,0
SN:,125930,7001.01,0,0,0,0
SN:,125879,7087.44,0,0,0,0
SN:,125829,7173.87,0,0,0,0
SN:,125779,7260.3,0,0,0,0
SN:,125729,7346.74,0,0,0,0
SN:,125678,7433.17,0,0,0,0
SN:,125628,7519.6,0,0,0,0
SN:,125578,7606.03,0,0,0,0
SN:,125528,7692.47,0,0,0,0
SN:,125477,7778.9,0,0,0,0
SN:,125427,7865.33,0,0,0,0
SN:,125377,7951.76,0,0,0,0
SN:,125327,8038.19,0,0,0,0
SN:,125276,8124.63,0,0,0,0
SN:,125226,8211.06,0,0,0,0
SN:,125176,8297.49,0,0,0,0
SN:,125126,8383.92,0,0,0,0
SN:,125075,8470.35,0,0,0,0
SN:,125025,8556.79,0,0,0,0
SN:,124975,8643.22,0,0,0,0
SN:,124925,8729.65,0,0,0,0
SN:,124874,8816.08,0,0,0,0
SN:,124824,8902.52,0,0,0,0
SN:,124774,8988.95,0,0,0,0
SN:,124724,9075.38,0,0,0,0
SN:,124673,9161.81,0,0,0,0
SN:,124623,9248.24,0,0,0,0
SN:,124573,9334.68,0,0,0,0
SN:,124523,9421.11,0,0,0,0
SN:,124472,9507.54,0,0,0,0
SN:,124422,9593.97,0,0,0,0
SN:,124372,9680.41,0,0,0,0
SN:,124322,9766.84,0,0,0,0
SN:,124271,9853.27,0,0,0,0
SN:,124221,9939.7,0,0,0,0
SN:,124171,10026.1,0,0,0,0
SN:,124121,10112.6,0,0,0,0
SN:,124070,10199,0,0,0,0
SN:,124020,10285.4,0,0,0,0
SN:,123970,10371.9,0,0,0,0
SN:,123920,10458.3,0,0,0,0
SN:,123869,10544.7,0,0,0,0
SN:,123819,10631.2,0,0,0,0
SN:,123769,10717.6,0,0,0,0
SN:,123719,10804,0,0,0,0
SN:,123668,10890.5,0,0,0,0
SN:,123618,10976.9,0,0,0,0
SN:,123568,11063.3,0,0,0,0
SN:,123518,11149.8,0,0,0,0
SN:,123467,11236.2,0,0,0,0
SN:,123417,11322.6,0,0,0,0
SN:,123367,11409,0,0,0,0
SN:,123317,11495.5,0,0,0,0
SN:,123266,11581.9,0,0,0,0
SN:,123216,11668.3,0,0,0,0
SN:,123166,11754.8,0,0,0,0
SN:,123116,11841.2,0,0,0,0
SN:,123065,11927.6,0,0,0,0
SN:,123015,12014.1,0,0,0,0
SN:,122965,12100.5,0,0,0,0
SN:,122915,12186.9,0,0,0,0
SN:,122864,12273.4,0,0,0,0
SN:,122814,12359.8,0,0,0,0
SN:,122764,12446.2,0,0,0,0
SN:,122714,12532.7,0,0,0,0
SN:,122663,12619.1,0,0,0,0
SN:,122613,12705.5,0,0,0,0
SN:,122563,12792,0,0,0,0
SN:,122513,12878.4,0,0,0,0
SN:,122462,12964.8,0,0,0,0
SN:,122412,13051.3,0,0,0,0
SN:,122362,13137.7,0,0,0,0
SN:,122312,13224.1,0,0,0,0
SN:,122261,13310.6,0,0,0,0
SN:,122211,13397,0,0,0,0
SN:,122161,13483.4,0,0,0,0
SN:,122111,13569.9,0,0,0,0
SN:,122060,13656.3,0,0,0,0
SN:,122010,13742.7,0,0,0,0
SN:,121960,13829.2,0,0,0,0
SN:,121910,13915.6,0,0,0,0
SN:,121859,14002,0,0,0,0
SN:,121809,14088.4,0,0,0,0
SN:,121759,14174.9,0,0,0,0
SN:,121709,14261.3,0,0,0,0
SN:,121658,14347.7,0,0,0,0
SN:,121608,14434.2,0,0,0,0
SN:,121558,14520.6,0,0,0,0
SN:,121507,14607,0,0,0,0
SN:,121457,14693.5,0,0,0,0
SN:,121407,14779.9,0,0,0,0
SN:,121357,14866.3,0,0,0,0
SN:,121306,14952.8,0,0,0,0
SN:,121256,15039.2,0,0,0,0
SN:,121206,15125.6,0,0,0,0
SN:,121156,15212.1,0,0,0,0
SN:,121105,15298.5,0,0,0,0
SN:,121055,15384.9,0,0,0,0
SN:,121005,15471.4,0,0,0,0
SN:,120955,15557.8,0,0,0,0
SN:,120904,15644.2,0,0,0,0
SN:,120854,15730.7,0,0,0,0
SN:,120804,15817.1,0,0,0,0
SN:,120754,15903.5,0,0,0,0
SN:,120703,15990,0,0,0,0
SN:,120653,16076.4,0,0,0,0
SN:,120603,16162.8,0,0,0,0
SN:,120553,16249.3,0,0,0,0
SN:,120502,16335.7,0,0,0,0
SN:,120452,16422.1,0,0,0,0
SN:,120402,16508.5,0,0,0,0
SN:,120352,16595,0,0,0,0
SN:,120301,16681.4,0,0,0,0
SN:,120251,16767.8,0,0,0,0
SN:,120201,16854.3,0,0,0,0
SN:,120151,16940.7,0,0,0,0
SN:,120100,17027.1,0,0,0,0
SN:,120050,17113.6,0,0,0,0
SN:,120000,17200,0,0,0,0
SN:,119950,17286.4,0,0,0,0
SN:,119899,17372.9,0,0,0,0
SN:,119849,17459.3,0,0,0,0
SN:,119799,17545.7,0,0,0,0
SN:,119749,17632.2,0,0,0,0
SN:,119698,17718.6,0,0,0,0
SN:,119648,17805,0,0,0,0
SN:,119598,17891.5,0,0,0,0
SN:,119548,17977.9,0,0,0,0
SN:,119497,18064.3,0,0,0,0
SN:,119447,18150.8,0,0,0,0
SN:,119397,18237.2,0,0,0,0
SN:,119347,18323.6,0,0,0,0
SN:,119296,18410.1,0,0,0,0
SN:,119246,18496.5,0,0,0,0
SN:,119196,18582.9,0,0,0,0
SN:,119146,18669.4,0,0,0,0
SN:,119095,18755.8,0,0,0,0
SN:,119045,18842.2,0,0,0,0
SN:,118995,18928.7,0,0,0,0
SN:,118945,19015.1,0,0,0,0
SN:,118894,19101.5,0,0,0,0
SN:,118844,19187.9,0,0,0,0
SN:,118794,19274.4,0,0,0,0
SN:,118744,19360.8,0,0,0,0
SN:,118693,19447.2,0,0,0,0
SN:,118643,19533.7,0,0,0,0
SN:,118593,19620.1,0,0,0,0
SN:,118543,19706.5,0,0,0,0
SN:,118492,19793,0,0,0,0
SN:,118442,19879.4,0,0,0,0
SN:,118392,19965.8,0,0,0,0
SN:,118342,20052.3,0,0,0,0
SN:,118291,20138.7,0,0,0,0
SN:,118241,20225.1,0,0,0,0
SN:,118191,20311.6,0,0,0,0
SN:,118141,20398,0,0,0,0
SN:,118090,20484.4,0,0,0,0
SN:,118040,20570.9,0,0,0,0
SN:,117990,20657.3,0,0,0,0
SN:,117940,20743.7,0,0,0,0
SN:,117889,20830.2,0,0,0,0
SN:,117839,20916.6,0,0,0,0
SN:,117789,21003,0,0,0,0
SN:,117739,21089.5,0,0,0,0
SN:,117688,21175.9,0,0,0,0
SN:,117638,21262.3,0,0,0,0
SN:,117588,21348.8,0,0,0,0
SN:,117538,21435.2,0,0,0,0
SN:,117487,21521.6,0,0,0,0
SN:,117437,21608,0,0,0,0
SN:,117387,21694.5,0,0,0,0
SN:,117337,21780.9,0,0,0,0
SN:,117286,21867.3,0,0,0,0
SN:,117236,21953.8,0,0,0,0
SN:,117186,22040.2,0,0,0,0
SN:,117136,22126.6,0,0,0,0
SN:,117085,22213.1,0,0,0,0
SN:,117035,22299.5,0,0,0,0
SN:,116985,22385.9,0,0,0,0
SN:,116935,22472.4,0,0,0,0
SN:,116884,22558.8,0,0,0,0
SN:,116834,22645.2,0,0,0,0
SN:,116784,22731.7,0,0,0,0
SN:,116734,22818.1,0,0,0,0
SN:,116683,22904.5,0,0,0,0
SN:,116633,22991,0,0,0,0
SN:,116583,23077.4,0,0,0,0
SN:,116533,23163.8,0,0,0,0
SN:,116482,23250.3,0,0,0,0
SN:,116432,23336.7,0,0,0,0
SN:,116382,23423.1,0,0,0,0
SN:,116332,23509.6,0,0,0,0
SN:,116281,23596,0,0,0,0
SN:,116231,23682.4,0,0,0,0
SN:,116181,23768.9,0,0,0,0
SN:,116131,23855.3,0,0,0,0
SN:,116080,23941.7,0,0,0,0
SN:,116030,24028.1,0,0,0,0
SN:,115980,24114.6,0,0,0,0
SN:,115930,24201,0,0,0,0
SN:,115879,24287.4,0,0,0,0
SN:,115829,24373.9,0,0,0,0
SN:,115779,24460.3,0,0,0,0
SN:,115729,24546.7,0,0,0,0
SN:,115678,24633.2,0,0,0,0
SN:,115628,24719.6,0,0,0,0
SN:,115578,24806,0,0,0,0
SN:,115528,24892.5,0,0,0,0
SN:,115477,24978.9,0,0,0,0
SN:,115427,25065.3,0,0,0,0
SN:,115377,25151.8,0,0,0,0
SN:,115327,25238.2,0,0,0,0
SN:,115276,25324.6,0,0,0,0
SN:,115226,25411.1,0,0,0,0
SN:,115176,25497.5,0,0,0,0
SN:,115126,25583.9,0,0,0,0
SN:,115075,25670.4,0,0,0,0
SN:,115025,25756.8,0,0,0,0
SN:,114975,25843.2,0,0,0,0
SN:,114925,25929.7,0,0,0,0
